epoch,train_loss,train_acc,test_loss,test_acc
46,6.422636725008488,0.7977430555555556,17.17593945397271,0.5069444444444444
47,6.0437431387879235,0.8182870370370371,16.972744734198958,0.5104166666666666
48,5.801232422667521,0.8179976851851852,16.889341356577695,0.5370370370370371
49,5.342409374261344,0.8405671296296297,17.179142179312528,0.5162037037037037
50,5.18236104964658,0.8498263888888888,17.14626317995566,0.5150462962962963
51,4.960303651237929,0.8561921296296297,17.06788249369021,0.5162037037037037
52,4.7093483469000565,0.8645833333333334,17.207718787369906,0.5092592592592593
53,4.432702718509568,0.8709490740740741,16.70333284801907,0.5289351851851852
54,4.197986366917138,0.8790509259259259,17.092167026466793,0.5300925925925926
55,3.9391571998044297,0.8929398148148148,16.841294337202,0.5300925925925926
56,3.844873556867242,0.8969907407407407,16.412216113673317,0.5219907407407407
57,3.5739930736383907,0.9056712962962963,16.83553045546567,0.5462962962962963
58,3.382316821496244,0.9105902777777778,17.187769081857468,0.5474537037037037
59,3.2807603112111487,0.9126157407407407,17.65289251892655,0.5115740740740741
60,3.0270775343394942,0.9143518518518519,16.920596906432397,0.5405092592592593
61,2.9744277294656194,0.9178240740740741,16.884333071885287,0.5509259259259259
62,2.707205020443157,0.9334490740740741,17.434188508877046,0.53125
63,2.5480418589173093,0.9380787037037037,17.877011612609582,0.5370370370370371
64,2.3467160029750733,0.9415509259259259,17.51215422594989,0.5196759259259259
65,2.3588023968558343,0.9418402777777778,16.968601714681697,0.5439814814814815
66,2.20477655563607,0.9427083333333334,17.403346300125122,0.53125
67,2.1213694532160408,0.9502314814814815,16.932122270266216,0.5590277777777778
68,2.033016516827047,0.9493634259259259,17.455647571219338,0.5393518518518519
69,1.821733940185772,0.9554398148148148,16.807684924867416,0.5578703703703703
70,1.9558459919084001,0.9522569444444444,17.151685149581343,0.5520833333333334
71,1.7088804133840043,0.9600694444444444,17.540379683176678,0.5416666666666666
72,1.5404875942126468,0.9644097222222222,17.978412294829333,0.5231481481481481
73,1.5334254431072623,0.9681712962962963,17.760759972863728,0.5416666666666666
74,1.4496960583039455,0.9661458333333334,17.737754382469035,0.5486111111111112
75,1.4238132128354024,0.9678819444444444,18.390129056241776,0.5381944444444444
76,1.4405224914145138,0.9632523148148148,17.61121052282828,0.5474537037037037
77,1.3776287538240906,0.9670138888888888,17.718523025512695,0.5509259259259259
78,1.1519964204031836,0.9771412037037037,18.37634771841544,0.5405092592592593
79,1.106413275210394,0.9788773148148148,18.280546331847155,0.5555555555555556
80,1.1990012610244944,0.9733796296296297,17.62686119697712,0.5393518518518519
81,1.0723356234979022,0.9756944444444444,19.15134291957926,0.5474537037037037
82,1.0441810927371047,0.9751157407407407,17.651620030403137,0.5567129629629629
83,0.9685391305161088,0.9806134259259259,17.58798367557702,0.5682870370370371
84,1.039453845574624,0.9754050925925926,18.49288839377739,0.5520833333333334
85,0.8702193242713326,0.9820601851851852,18.53665155172348,0.5462962962962963
86,0.8764576741873666,0.9806134259259259,18.317695593392408,0.5416666666666666
87,0.8450914512353914,0.9823495370370371,18.306932995716732,0.5636574074074074
88,0.8354650760000503,0.9771412037037037,18.46262530485789,0.5509259259259259
89,0.772165835856598,0.9840856481481481,17.550015283955467,0.5844907407407407
90,0.7842161375210034,0.9829282407407407,18.543029586474102,0.5474537037037037
91,0.7343829141032917,0.9817708333333334,18.03641346152182,0.5659722222222222
92,0.7881078458244533,0.9817708333333334,19.688093898472964,0.5381944444444444
93,0.7085979767919829,0.9849537037037037,19.07239475680722,0.5428240740740741
94,0.6455860772941917,0.9858217592592593,18.701981515796096,0.5486111111111112
95,0.6097336493807638,0.9866898148148148,18.527478981901098,0.5740740740740741
96,0.6636821898174714,0.9858217592592593,19.35109426025991,0.5381944444444444
97,0.5590357790071586,0.9872685185185185,17.738311773097074,0.5868055555555556
98,0.6513437031643223,0.9840856481481481,19.262347601078176,0.5543981481481481
99,0.5689385657164233,0.9849537037037037,17.674859758052563,0.5821759259259259
100,0.49990329083865853,0.9901620370370371,19.093368850372457,0.5613425925925926
