epoch,train_loss,train_acc,test_loss,test_acc
73,1.5604578955788855,0.9626736111111112,17.302477999969764,0.5555555555555556
74,1.4687852112541873,0.9664351851851852,17.492863849357324,0.5451388888888888
75,1.3650298444899145,0.9684606481481481,17.73473987866331,0.5648148148148148
76,1.3010076592952289,0.9707754629629629,16.7895407654621,0.5625
77,1.351380404593699,0.9641203703703703,16.743749678134918,0.5740740740740741
78,1.2483608608944687,0.9713541666666666,17.28609214226405,0.5648148148148148
79,1.1652993388922401,0.9713541666666666,18.14764228352794,0.5428240740740741
80,1.2350616943332609,0.9684606481481481,17.22333576944139,0.5462962962962963
81,1.1550401953066252,0.9730902777777778,17.60195914242003,0.5416666666666666
82,1.0100062898084246,0.9788773148148148,16.616518102310323,0.5648148148148148
83,0.9994387161935231,0.9768518518518519,17.839343737672877,0.5509259259259259
84,0.9826269989220977,0.9722222222222222,17.322230523383176,0.5474537037037037
85,0.9182793690167643,0.9814814814814815,17.41141853729884,0.5694444444444444
86,0.866634312827416,0.9817708333333334,17.73853810628255,0.5497685185185185
87,0.8622825512731517,0.9809027777777778,17.241382351628058,0.5625
88,0.9151778196208868,0.9768518518518519,17.907197131050957,0.5659722222222222
89,0.8211774018084355,0.9829282407407407,17.822724605048144,0.5543981481481481
90,0.8094237402633384,0.9806134259259259,17.216454854717963,0.5868055555555556
91,0.7883576636625178,0.9788773148148148,17.28220582339499,0.5636574074074074
92,0.6997655112063512,0.9852430555555556,18.068489955531227,0.5462962962962963
93,0.6916014091974055,0.9846643518518519,17.092196892808985,0.5879629629629629
94,0.7328485998937309,0.9800347222222222,18.21443858632335,0.5625
95,0.685545389238676,0.9832175925925926,18.545236195679063,0.5567129629629629
96,0.6354557896869395,0.9858217592592593,17.088177078300053,0.5706018518518519
97,0.6564955454173118,0.9858217592592593,17.209459344546,0.5810185185185185
98,0.5921698445314111,0.9875578703703703,18.157093953203272,0.5636574074074074
99,0.5814119278543836,0.9892939814814815,17.801304435288465,0.59375
100,0.6077935691746125,0.9881365740740741,18.61791017761937,0.5590277777777778
